,contributors,coordinates,created_at,entities,extended_entities,favorite_count,favorited,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,retweet_count,retweeted,retweeted_status,source,text,truncated,user,preds,w_preds,pos_proba,w_pos_proba,hashtags
219,,,Mon Jun 13 19:16:10 +0000 2011,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,1,False,,80352779780108289,80352779780108289,,,,,,False,en,,,7,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",In the next 18 months I will continue to focus on the task at hand—getting our economy moving forward and our families working.,False,"{'id': 39348261, 'id_str': '39348261', 'name': 'Chris Gregoire', 'screen_name': 'GovGregoire', 'location': 'Olympia,WA', 'description': 'Governor, State of Washington', 'url': 'http://t.co/be9UDzGsZO', 'entities': {'url': {'urls': [{'url': 'http://t.co/be9UDzGsZO', 'expanded_url': 'http://www.governor.wa.gov', 'display_url': 'governor.wa.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 9603, 'friends_count': 36, 'listed_count': 701, 'created_at': 'Mon May 11 21:35:09 +0000 2009', 'favourites_count': 0, 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 467, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'DFDFDD', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/12718446/Gov_Twitter_background_blue_fade.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/12718446/Gov_Twitter_background_blue_fade.jpg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg', 'profile_link_color': '333333', 'profile_sidebar_border_color': '042C59', 'profile_sidebar_fill_color': 'ECECF3', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,1,0.5562450960166972,0.5562450960166972,[]
220,,,Fri Jun 10 19:11:07 +0000 2011,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,1,False,,79264347095957504,79264347095957504,,,,,,False,en,,,1,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Leading a large delegation to Europe next week to create jobs here at home! Follow along on my travel journal: http://bit.ly/iAV8xK,False,"{'id': 39348261, 'id_str': '39348261', 'name': 'Chris Gregoire', 'screen_name': 'GovGregoire', 'location': 'Olympia,WA', 'description': 'Governor, State of Washington', 'url': 'http://t.co/be9UDzGsZO', 'entities': {'url': {'urls': [{'url': 'http://t.co/be9UDzGsZO', 'expanded_url': 'http://www.governor.wa.gov', 'display_url': 'governor.wa.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 9603, 'friends_count': 36, 'listed_count': 701, 'created_at': 'Mon May 11 21:35:09 +0000 2009', 'favourites_count': 0, 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 467, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'DFDFDD', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/12718446/Gov_Twitter_background_blue_fade.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/12718446/Gov_Twitter_background_blue_fade.jpg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg', 'profile_link_color': '333333', 'profile_sidebar_border_color': '042C59', 'profile_sidebar_fill_color': 'ECECF3', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,1,0.7214527718689977,0.7214527718689977,[]
221,,,Wed Jun 08 23:05:52 +0000 2011,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,1,False,,78598648275025921,78598648275025921,,,,,,False,en,,,1,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tayloe Washburn to help lead Project Pegasus, the effort to win the 737 competition. We are home to aerospace and need to keep it that way!",False,"{'id': 39348261, 'id_str': '39348261', 'name': 'Chris Gregoire', 'screen_name': 'GovGregoire', 'location': 'Olympia,WA', 'description': 'Governor, State of Washington', 'url': 'http://t.co/be9UDzGsZO', 'entities': {'url': {'urls': [{'url': 'http://t.co/be9UDzGsZO', 'expanded_url': 'http://www.governor.wa.gov', 'display_url': 'governor.wa.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 9603, 'friends_count': 36, 'listed_count': 701, 'created_at': 'Mon May 11 21:35:09 +0000 2009', 'favourites_count': 0, 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 467, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'DFDFDD', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/12718446/Gov_Twitter_background_blue_fade.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/12718446/Gov_Twitter_background_blue_fade.jpg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg', 'profile_link_color': '333333', 'profile_sidebar_border_color': '042C59', 'profile_sidebar_fill_color': 'ECECF3', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,1,0.7626165886347286,0.7626165886347286,[]
222,,,Thu Jun 02 00:10:14 +0000 2011,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,1,False,,76078132108599297,76078132108599297,,,,,,False,en,,,0,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Speaking at Bridgeport High School’s graduation—an impressive and inspiring Class of 2011. Congratulations Bridgeport!,False,"{'id': 39348261, 'id_str': '39348261', 'name': 'Chris Gregoire', 'screen_name': 'GovGregoire', 'location': 'Olympia,WA', 'description': 'Governor, State of Washington', 'url': 'http://t.co/be9UDzGsZO', 'entities': {'url': {'urls': [{'url': 'http://t.co/be9UDzGsZO', 'expanded_url': 'http://www.governor.wa.gov', 'display_url': 'governor.wa.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 9603, 'friends_count': 36, 'listed_count': 701, 'created_at': 'Mon May 11 21:35:09 +0000 2009', 'favourites_count': 0, 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 467, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'DFDFDD', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/12718446/Gov_Twitter_background_blue_fade.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/12718446/Gov_Twitter_background_blue_fade.jpg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg', 'profile_link_color': '333333', 'profile_sidebar_border_color': '042C59', 'profile_sidebar_fill_color': 'ECECF3', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,1,0.8671156134861838,0.8671156134861838,[]
223,,,Wed Jun 01 21:01:39 +0000 2011,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,0,False,,76030673235877888,76030673235877888,,,,,,False,en,,,1,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Good news for E WA! Pyrotek is moving a manufacturing line to Spokane. SGL Automotive Carbon Fibers completed its plant in Moses Lake.,False,"{'id': 39348261, 'id_str': '39348261', 'name': 'Chris Gregoire', 'screen_name': 'GovGregoire', 'location': 'Olympia,WA', 'description': 'Governor, State of Washington', 'url': 'http://t.co/be9UDzGsZO', 'entities': {'url': {'urls': [{'url': 'http://t.co/be9UDzGsZO', 'expanded_url': 'http://www.governor.wa.gov', 'display_url': 'governor.wa.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 9603, 'friends_count': 36, 'listed_count': 701, 'created_at': 'Mon May 11 21:35:09 +0000 2009', 'favourites_count': 0, 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 467, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'DFDFDD', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/12718446/Gov_Twitter_background_blue_fade.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/12718446/Gov_Twitter_background_blue_fade.jpg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg', 'profile_link_color': '333333', 'profile_sidebar_border_color': '042C59', 'profile_sidebar_fill_color': 'ECECF3', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.8271542844526151,0.0,[]
224,,,Sat May 21 19:19:12 +0000 2011,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,0,False,,72018624235315201,72018624235315201,,,,,,False,en,,,4,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Celebrating success in Cosmopolis today! Since 2005 - I've worked to find a buyer for the local mill. We found one! 200 jobs added there!,False,"{'id': 39348261, 'id_str': '39348261', 'name': 'Chris Gregoire', 'screen_name': 'GovGregoire', 'location': 'Olympia,WA', 'description': 'Governor, State of Washington', 'url': 'http://t.co/be9UDzGsZO', 'entities': {'url': {'urls': [{'url': 'http://t.co/be9UDzGsZO', 'expanded_url': 'http://www.governor.wa.gov', 'display_url': 'governor.wa.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 9603, 'friends_count': 36, 'listed_count': 701, 'created_at': 'Mon May 11 21:35:09 +0000 2009', 'favourites_count': 0, 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 467, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'DFDFDD', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/12718446/Gov_Twitter_background_blue_fade.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/12718446/Gov_Twitter_background_blue_fade.jpg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg', 'profile_link_color': '333333', 'profile_sidebar_border_color': '042C59', 'profile_sidebar_fill_color': 'ECECF3', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.6262804565550044,0.0,[]
225,,,Thu May 19 16:35:59 +0000 2011,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,1,False,,71252773374672898,71252773374672898,,,,,,False,en,,,4,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","30,000 people will be put to work with new transpo budget. It funds 800+ projects – roads, high-speed rail, rural mass transit and more.",False,"{'id': 39348261, 'id_str': '39348261', 'name': 'Chris Gregoire', 'screen_name': 'GovGregoire', 'location': 'Olympia,WA', 'description': 'Governor, State of Washington', 'url': 'http://t.co/be9UDzGsZO', 'entities': {'url': {'urls': [{'url': 'http://t.co/be9UDzGsZO', 'expanded_url': 'http://www.governor.wa.gov', 'display_url': 'governor.wa.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 9603, 'friends_count': 36, 'listed_count': 701, 'created_at': 'Mon May 11 21:35:09 +0000 2009', 'favourites_count': 0, 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 467, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'DFDFDD', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/12718446/Gov_Twitter_background_blue_fade.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/12718446/Gov_Twitter_background_blue_fade.jpg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg', 'profile_link_color': '333333', 'profile_sidebar_border_color': '042C59', 'profile_sidebar_fill_color': 'ECECF3', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,1,0.6732643554573744,0.6732643554573744,[]
226,,,Tue May 17 19:40:14 +0000 2011,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,1,False,,70574366785683456,70574366785683456,,,,,,False,en,,,7,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Today, with Boeing and machinists, I announced a $3M investment to help give nearly 500 workers skills to succeed in the aerospace industry.",False,"{'id': 39348261, 'id_str': '39348261', 'name': 'Chris Gregoire', 'screen_name': 'GovGregoire', 'location': 'Olympia,WA', 'description': 'Governor, State of Washington', 'url': 'http://t.co/be9UDzGsZO', 'entities': {'url': {'urls': [{'url': 'http://t.co/be9UDzGsZO', 'expanded_url': 'http://www.governor.wa.gov', 'display_url': 'governor.wa.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 9603, 'friends_count': 36, 'listed_count': 701, 'created_at': 'Mon May 11 21:35:09 +0000 2009', 'favourites_count': 0, 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 467, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'DFDFDD', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/12718446/Gov_Twitter_background_blue_fade.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/12718446/Gov_Twitter_background_blue_fade.jpg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg', 'profile_link_color': '333333', 'profile_sidebar_border_color': '042C59', 'profile_sidebar_fill_color': 'ECECF3', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,1,0.733269736196307,0.733269736196307,[]
227,,,Mon May 16 19:07:06 +0000 2011,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,0,False,,70203639418978304,70203639418978304,,,,,,False,en,,,1,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mary Gregoire, Mike’s mom (and a former teacher), turns 90 next month. Lucky to have her in our lives. http://bit.ly/jTRPNz",False,"{'id': 39348261, 'id_str': '39348261', 'name': 'Chris Gregoire', 'screen_name': 'GovGregoire', 'location': 'Olympia,WA', 'description': 'Governor, State of Washington', 'url': 'http://t.co/be9UDzGsZO', 'entities': {'url': {'urls': [{'url': 'http://t.co/be9UDzGsZO', 'expanded_url': 'http://www.governor.wa.gov', 'display_url': 'governor.wa.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 9603, 'friends_count': 36, 'listed_count': 701, 'created_at': 'Mon May 11 21:35:09 +0000 2009', 'favourites_count': 0, 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 467, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'DFDFDD', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/12718446/Gov_Twitter_background_blue_fade.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/12718446/Gov_Twitter_background_blue_fade.jpg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg', 'profile_link_color': '333333', 'profile_sidebar_border_color': '042C59', 'profile_sidebar_fill_color': 'ECECF3', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.7990609214553621,0.0,[]
228,,,Thu May 12 20:23:24 +0000 2011,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,0,False,,68773290734395392,68773290734395392,,,,,,False,en,,,4,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","More than 15,000 in Tacoma will hear Archbishop Desmond Tutu’s message of peace, hope – some seats still open. http://bit.ly/gAXhRq",False,"{'id': 39348261, 'id_str': '39348261', 'name': 'Chris Gregoire', 'screen_name': 'GovGregoire', 'location': 'Olympia,WA', 'description': 'Governor, State of Washington', 'url': 'http://t.co/be9UDzGsZO', 'entities': {'url': {'urls': [{'url': 'http://t.co/be9UDzGsZO', 'expanded_url': 'http://www.governor.wa.gov', 'display_url': 'governor.wa.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 9603, 'friends_count': 36, 'listed_count': 701, 'created_at': 'Mon May 11 21:35:09 +0000 2009', 'favourites_count': 0, 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 467, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'DFDFDD', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/12718446/Gov_Twitter_background_blue_fade.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/12718446/Gov_Twitter_background_blue_fade.jpg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg', 'profile_link_color': '333333', 'profile_sidebar_border_color': '042C59', 'profile_sidebar_fill_color': 'ECECF3', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.7752537536476022,0.0,[]
229,,,Mon May 09 17:47:17 +0000 2011,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,1,False,,67646835291979776,67646835291979776,,,,,,False,en,,,13,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","If we all can get one friend to visit our state, we can help create more than 20,000 jobs in our state. http://shareyourwashington.com.",False,"{'id': 39348261, 'id_str': '39348261', 'name': 'Chris Gregoire', 'screen_name': 'GovGregoire', 'location': 'Olympia,WA', 'description': 'Governor, State of Washington', 'url': 'http://t.co/be9UDzGsZO', 'entities': {'url': {'urls': [{'url': 'http://t.co/be9UDzGsZO', 'expanded_url': 'http://www.governor.wa.gov', 'display_url': 'governor.wa.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 9603, 'friends_count': 36, 'listed_count': 701, 'created_at': 'Mon May 11 21:35:09 +0000 2009', 'favourites_count': 0, 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 467, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'DFDFDD', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/12718446/Gov_Twitter_background_blue_fade.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/12718446/Gov_Twitter_background_blue_fade.jpg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg', 'profile_link_color': '333333', 'profile_sidebar_border_color': '042C59', 'profile_sidebar_fill_color': 'ECECF3', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,1,0.6424464306022815,0.6424464306022815,[]
230,,,Thu May 05 17:37:23 +0000 2011,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,0,False,,66194795206422528,66194795206422528,,,,,,False,en,,,1,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Hope you have a great Cinco de Mayo!,False,"{'id': 39348261, 'id_str': '39348261', 'name': 'Chris Gregoire', 'screen_name': 'GovGregoire', 'location': 'Olympia,WA', 'description': 'Governor, State of Washington', 'url': 'http://t.co/be9UDzGsZO', 'entities': {'url': {'urls': [{'url': 'http://t.co/be9UDzGsZO', 'expanded_url': 'http://www.governor.wa.gov', 'display_url': 'governor.wa.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 9603, 'friends_count': 36, 'listed_count': 701, 'created_at': 'Mon May 11 21:35:09 +0000 2009', 'favourites_count': 0, 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 467, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'DFDFDD', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/12718446/Gov_Twitter_background_blue_fade.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/12718446/Gov_Twitter_background_blue_fade.jpg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg', 'profile_link_color': '333333', 'profile_sidebar_border_color': '042C59', 'profile_sidebar_fill_color': 'ECECF3', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.6447731043436297,0.0,[]
231,,,Tue May 03 16:07:02 +0000 2011,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,0,False,,65447282950160384,65447282950160384,,,,,,False,en,,,0,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",You made Bridgeport High School a finalist in President Obama’s Commencement Challenge! http://youtu.be/UBeUpwqgZTI,False,"{'id': 39348261, 'id_str': '39348261', 'name': 'Chris Gregoire', 'screen_name': 'GovGregoire', 'location': 'Olympia,WA', 'description': 'Governor, State of Washington', 'url': 'http://t.co/be9UDzGsZO', 'entities': {'url': {'urls': [{'url': 'http://t.co/be9UDzGsZO', 'expanded_url': 'http://www.governor.wa.gov', 'display_url': 'governor.wa.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 9603, 'friends_count': 36, 'listed_count': 701, 'created_at': 'Mon May 11 21:35:09 +0000 2009', 'favourites_count': 0, 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 467, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'DFDFDD', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/12718446/Gov_Twitter_background_blue_fade.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/12718446/Gov_Twitter_background_blue_fade.jpg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg', 'profile_link_color': '333333', 'profile_sidebar_border_color': '042C59', 'profile_sidebar_fill_color': 'ECECF3', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.7320903415849038,0.0,[]
