,contributors,coordinates,created_at,entities,favorite_count,favorited,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,retweet_count,retweeted,source,text,truncated,user,preds,w_preds,pos_proba,w_pos_proba,hashtags
625,,,Thu Jun 14 16:20:50 +0000 2012,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/oVVvyIr0', 'expanded_url': 'http://1.usa.gov/NlISRK', 'display_url': '1.usa.gov/NlISRK', 'indices': [116, 136]}]}",0,False,,213305005501984769,213305005501984769,,,,,,False,en,,False,0,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","News: Governor LePage Allocates Funds for Indigent Legal Services: For Immediate Release: Thursday, June 14, 201... http://t.co/oVVvyIr0",False,"{'id': 242797777, 'id_str': '242797777', 'name': 'Paul LePage', 'screen_name': 'MEGovernorNews', 'location': 'Augusta, Maine', 'description': ""Paul LePage is Governor of the State of Maine.  This account will provide you with the most up to date news from the Governor's office."", 'url': 'http://t.co/0103yTlUb2', 'entities': {'url': {'urls': [{'url': 'http://t.co/0103yTlUb2', 'expanded_url': 'http://www.maine.gov/governor', 'display_url': 'maine.gov/governor', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3845, 'friends_count': 20, 'listed_count': 186, 'created_at': 'Tue Jan 25 16:34:47 +0000 2011', 'favourites_count': 0, 'utc_offset': -10800, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1034, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0F294E', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_link_color': '093246', 'profile_sidebar_border_color': '11B3CA', 'profile_sidebar_fill_color': 'F9FEA6', 'profile_text_color': '002038', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.7518194874052457,0.0,[]
626,,,Wed Jun 13 21:07:08 +0000 2012,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/4YHxhpsC', 'expanded_url': 'http://1.usa.gov/M4miYX', 'display_url': '1.usa.gov/M4miYX', 'indices': [116, 136]}]}",0,False,,213014664488038400,213014664488038400,,,,,,False,en,,False,0,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","News: Governor LePage Proclaims Thursday, June 14 as Flag Day in Maine: For Immediate Release: Wednesday, June 1... http://t.co/4YHxhpsC",False,"{'id': 242797777, 'id_str': '242797777', 'name': 'Paul LePage', 'screen_name': 'MEGovernorNews', 'location': 'Augusta, Maine', 'description': ""Paul LePage is Governor of the State of Maine.  This account will provide you with the most up to date news from the Governor's office."", 'url': 'http://t.co/0103yTlUb2', 'entities': {'url': {'urls': [{'url': 'http://t.co/0103yTlUb2', 'expanded_url': 'http://www.maine.gov/governor', 'display_url': 'maine.gov/governor', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3845, 'friends_count': 20, 'listed_count': 186, 'created_at': 'Tue Jan 25 16:34:47 +0000 2011', 'favourites_count': 0, 'utc_offset': -10800, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1034, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0F294E', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_link_color': '093246', 'profile_sidebar_border_color': '11B3CA', 'profile_sidebar_fill_color': 'F9FEA6', 'profile_text_color': '002038', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.8442948748465036,0.0,[]
627,,,Tue Jun 12 22:04:33 +0000 2012,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/PfE3zmkL', 'expanded_url': 'http://1.usa.gov/M0rcG8', 'display_url': '1.usa.gov/M0rcG8', 'indices': [116, 136]}]}",0,False,,212666725815156736,212666725815156736,,,,,,False,en,,False,0,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",News: Governor LePage Encourages Charter Commission to Continue Work Toward Expanded School Choice: For Immediat... http://t.co/PfE3zmkL,False,"{'id': 242797777, 'id_str': '242797777', 'name': 'Paul LePage', 'screen_name': 'MEGovernorNews', 'location': 'Augusta, Maine', 'description': ""Paul LePage is Governor of the State of Maine.  This account will provide you with the most up to date news from the Governor's office."", 'url': 'http://t.co/0103yTlUb2', 'entities': {'url': {'urls': [{'url': 'http://t.co/0103yTlUb2', 'expanded_url': 'http://www.maine.gov/governor', 'display_url': 'maine.gov/governor', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3845, 'friends_count': 20, 'listed_count': 186, 'created_at': 'Tue Jan 25 16:34:47 +0000 2011', 'favourites_count': 0, 'utc_offset': -10800, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1034, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0F294E', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_link_color': '093246', 'profile_sidebar_border_color': '11B3CA', 'profile_sidebar_fill_color': 'F9FEA6', 'profile_text_color': '002038', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.8228469009140795,0.0,[]
628,,,Sat Jun 09 04:05:29 +0000 2012,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/TILwBEF0', 'expanded_url': 'http://1.usa.gov/O0g2Tq', 'display_url': '1.usa.gov/O0g2Tq', 'indices': [116, 136]}]}",0,False,,211308005927550976,211308005927550976,,,,,,False,en,,False,0,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Wkly Radio Address: Building the Maine Economy: As the unofficial start to summer in Maine begins, hundreds of t... http://t.co/TILwBEF0",False,"{'id': 242797777, 'id_str': '242797777', 'name': 'Paul LePage', 'screen_name': 'MEGovernorNews', 'location': 'Augusta, Maine', 'description': ""Paul LePage is Governor of the State of Maine.  This account will provide you with the most up to date news from the Governor's office."", 'url': 'http://t.co/0103yTlUb2', 'entities': {'url': {'urls': [{'url': 'http://t.co/0103yTlUb2', 'expanded_url': 'http://www.maine.gov/governor', 'display_url': 'maine.gov/governor', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3845, 'friends_count': 20, 'listed_count': 186, 'created_at': 'Tue Jan 25 16:34:47 +0000 2011', 'favourites_count': 0, 'utc_offset': -10800, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1034, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0F294E', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_link_color': '093246', 'profile_sidebar_border_color': '11B3CA', 'profile_sidebar_fill_color': 'F9FEA6', 'profile_text_color': '002038', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.7816285301452909,0.0,[]
629,,,Fri Jun 08 16:29:29 +0000 2012,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/LFNMEC62', 'expanded_url': 'http://1.usa.gov/MRRqzx', 'display_url': '1.usa.gov/MRRqzx', 'indices': [116, 136]}]}",0,False,,211132852371341313,211132852371341313,,,,,,False,en,,False,1,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Wkly Radio Address: Challenging Maine's Education: Hello. This is Governor Paul LePage. In the next couple of we... http://t.co/LFNMEC62,False,"{'id': 242797777, 'id_str': '242797777', 'name': 'Paul LePage', 'screen_name': 'MEGovernorNews', 'location': 'Augusta, Maine', 'description': ""Paul LePage is Governor of the State of Maine.  This account will provide you with the most up to date news from the Governor's office."", 'url': 'http://t.co/0103yTlUb2', 'entities': {'url': {'urls': [{'url': 'http://t.co/0103yTlUb2', 'expanded_url': 'http://www.maine.gov/governor', 'display_url': 'maine.gov/governor', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3845, 'friends_count': 20, 'listed_count': 186, 'created_at': 'Tue Jan 25 16:34:47 +0000 2011', 'favourites_count': 0, 'utc_offset': -10800, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1034, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0F294E', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_link_color': '093246', 'profile_sidebar_border_color': '11B3CA', 'profile_sidebar_fill_color': 'F9FEA6', 'profile_text_color': '002038', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.863949527313728,0.0,[]
630,,,Fri Jun 08 13:54:23 +0000 2012,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/zrmEnge2', 'expanded_url': 'http://1.usa.gov/LCDSAV', 'display_url': '1.usa.gov/LCDSAV', 'indices': [116, 136]}]}",0,False,,211093818878070786,211093818878070786,,,,,,False,en,,False,0,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","News: First Lady Ann LePage Featured as Guest Speaker at VFW State Convention: For Immediate Release: Friday, Ju... http://t.co/zrmEnge2",False,"{'id': 242797777, 'id_str': '242797777', 'name': 'Paul LePage', 'screen_name': 'MEGovernorNews', 'location': 'Augusta, Maine', 'description': ""Paul LePage is Governor of the State of Maine.  This account will provide you with the most up to date news from the Governor's office."", 'url': 'http://t.co/0103yTlUb2', 'entities': {'url': {'urls': [{'url': 'http://t.co/0103yTlUb2', 'expanded_url': 'http://www.maine.gov/governor', 'display_url': 'maine.gov/governor', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3845, 'friends_count': 20, 'listed_count': 186, 'created_at': 'Tue Jan 25 16:34:47 +0000 2011', 'favourites_count': 0, 'utc_offset': -10800, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1034, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0F294E', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_link_color': '093246', 'profile_sidebar_border_color': '11B3CA', 'profile_sidebar_fill_color': 'F9FEA6', 'profile_text_color': '002038', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.97302326594823,0.0,[]
631,,,Tue Jun 05 19:59:51 +0000 2012,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/87SQuxMy', 'expanded_url': 'http://1.usa.gov/KCqP8i', 'display_url': '1.usa.gov/KCqP8i', 'indices': [116, 136]}]}",0,False,,210098630068158465,210098630068158465,,,,,,False,en,,False,0,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","News: Governor Presents Promising STEM Youth Awards at State House Ceremony, with Robots: For Immediate Release:... http://t.co/87SQuxMy",False,"{'id': 242797777, 'id_str': '242797777', 'name': 'Paul LePage', 'screen_name': 'MEGovernorNews', 'location': 'Augusta, Maine', 'description': ""Paul LePage is Governor of the State of Maine.  This account will provide you with the most up to date news from the Governor's office."", 'url': 'http://t.co/0103yTlUb2', 'entities': {'url': {'urls': [{'url': 'http://t.co/0103yTlUb2', 'expanded_url': 'http://www.maine.gov/governor', 'display_url': 'maine.gov/governor', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3845, 'friends_count': 20, 'listed_count': 186, 'created_at': 'Tue Jan 25 16:34:47 +0000 2011', 'favourites_count': 0, 'utc_offset': -10800, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1034, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0F294E', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_link_color': '093246', 'profile_sidebar_border_color': '11B3CA', 'profile_sidebar_fill_color': 'F9FEA6', 'profile_text_color': '002038', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.9696373756616482,0.0,[]
632,,,Wed May 30 22:20:42 +0000 2012,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/K38H8cOc', 'expanded_url': 'http://1.usa.gov/M8WHT5', 'display_url': '1.usa.gov/M8WHT5', 'indices': [116, 136]}]}",0,False,,207959750669897729,207959750669897729,,,,,,False,en,,False,0,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","News: Statement on Republican Primary Election: For Immediate Release: Wednesday, May 30, 2012   
Contact: Adrie... http://t.co/K38H8cOc",False,"{'id': 242797777, 'id_str': '242797777', 'name': 'Paul LePage', 'screen_name': 'MEGovernorNews', 'location': 'Augusta, Maine', 'description': ""Paul LePage is Governor of the State of Maine.  This account will provide you with the most up to date news from the Governor's office."", 'url': 'http://t.co/0103yTlUb2', 'entities': {'url': {'urls': [{'url': 'http://t.co/0103yTlUb2', 'expanded_url': 'http://www.maine.gov/governor', 'display_url': 'maine.gov/governor', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3845, 'friends_count': 20, 'listed_count': 186, 'created_at': 'Tue Jan 25 16:34:47 +0000 2011', 'favourites_count': 0, 'utc_offset': -10800, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1034, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0F294E', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_link_color': '093246', 'profile_sidebar_border_color': '11B3CA', 'profile_sidebar_fill_color': 'F9FEA6', 'profile_text_color': '002038', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.7700210056526013,0.0,[]
633,,,Tue May 29 22:48:22 +0000 2012,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/4p5g8Er5', 'expanded_url': 'http://1.usa.gov/LE5wSk', 'display_url': '1.usa.gov/LE5wSk', 'indices': [116, 136]}]}",0,False,,207604324589776896,207604324589776896,,,,,,False,en,,False,1,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",News: Governor LePage and First Lady Mourn the Death of U.S. Army Captain John R. Brainard: For Immediate Releas... http://t.co/4p5g8Er5,False,"{'id': 242797777, 'id_str': '242797777', 'name': 'Paul LePage', 'screen_name': 'MEGovernorNews', 'location': 'Augusta, Maine', 'description': ""Paul LePage is Governor of the State of Maine.  This account will provide you with the most up to date news from the Governor's office."", 'url': 'http://t.co/0103yTlUb2', 'entities': {'url': {'urls': [{'url': 'http://t.co/0103yTlUb2', 'expanded_url': 'http://www.maine.gov/governor', 'display_url': 'maine.gov/governor', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3845, 'friends_count': 20, 'listed_count': 186, 'created_at': 'Tue Jan 25 16:34:47 +0000 2011', 'favourites_count': 0, 'utc_offset': -10800, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1034, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0F294E', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_link_color': '093246', 'profile_sidebar_border_color': '11B3CA', 'profile_sidebar_fill_color': 'F9FEA6', 'profile_text_color': '002038', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.8813725246707919,0.0,[]
634,,,Tue May 29 17:45:06 +0000 2012,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/7dH5kaGY', 'expanded_url': 'http://1.usa.gov/KOQZT0', 'display_url': '1.usa.gov/KOQZT0', 'indices': [116, 136]}]}",0,False,,207528003109007360,207528003109007360,,,,,,False,en,,False,1,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","News: Governor Launches Second Series of Job Creation Workshops: For Immediate Release: Tuesday, May 29, 2012   ... http://t.co/7dH5kaGY",False,"{'id': 242797777, 'id_str': '242797777', 'name': 'Paul LePage', 'screen_name': 'MEGovernorNews', 'location': 'Augusta, Maine', 'description': ""Paul LePage is Governor of the State of Maine.  This account will provide you with the most up to date news from the Governor's office."", 'url': 'http://t.co/0103yTlUb2', 'entities': {'url': {'urls': [{'url': 'http://t.co/0103yTlUb2', 'expanded_url': 'http://www.maine.gov/governor', 'display_url': 'maine.gov/governor', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3845, 'friends_count': 20, 'listed_count': 186, 'created_at': 'Tue Jan 25 16:34:47 +0000 2011', 'favourites_count': 0, 'utc_offset': -10800, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1034, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0F294E', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_link_color': '093246', 'profile_sidebar_border_color': '11B3CA', 'profile_sidebar_fill_color': 'F9FEA6', 'profile_text_color': '002038', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.7995410662517266,0.0,[]
635,,,Fri May 25 23:15:41 +0000 2012,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/uzaRN4X6', 'expanded_url': 'http://1.usa.gov/LOirmT', 'display_url': '1.usa.gov/LOirmT', 'indices': [116, 136]}]}",0,False,,206161645771309058,206161645771309058,,,,,,False,en,,False,0,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","News: Governor LePage Takes Action on Bond Proposals: For Immediate Release: Friday, May 25, 2012  
Contact: Adr... http://t.co/uzaRN4X6",False,"{'id': 242797777, 'id_str': '242797777', 'name': 'Paul LePage', 'screen_name': 'MEGovernorNews', 'location': 'Augusta, Maine', 'description': ""Paul LePage is Governor of the State of Maine.  This account will provide you with the most up to date news from the Governor's office."", 'url': 'http://t.co/0103yTlUb2', 'entities': {'url': {'urls': [{'url': 'http://t.co/0103yTlUb2', 'expanded_url': 'http://www.maine.gov/governor', 'display_url': 'maine.gov/governor', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3845, 'friends_count': 20, 'listed_count': 186, 'created_at': 'Tue Jan 25 16:34:47 +0000 2011', 'favourites_count': 0, 'utc_offset': -10800, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1034, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0F294E', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_link_color': '093246', 'profile_sidebar_border_color': '11B3CA', 'profile_sidebar_fill_color': 'F9FEA6', 'profile_text_color': '002038', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.7235957793910949,0.0,[]
636,,,Fri May 25 17:27:17 +0000 2012,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/ryo76T5t', 'expanded_url': 'http://1.usa.gov/LiA1ND', 'display_url': '1.usa.gov/LiA1ND', 'indices': [116, 136]}]}",0,False,,206073966824144896,206073966824144896,,,,,,False,en,,False,1,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Wkly Radio Address: As We Remember and Honor this Memorial Day: September eleventh, now ingrained as nine-eleven... http://t.co/ryo76T5t",False,"{'id': 242797777, 'id_str': '242797777', 'name': 'Paul LePage', 'screen_name': 'MEGovernorNews', 'location': 'Augusta, Maine', 'description': ""Paul LePage is Governor of the State of Maine.  This account will provide you with the most up to date news from the Governor's office."", 'url': 'http://t.co/0103yTlUb2', 'entities': {'url': {'urls': [{'url': 'http://t.co/0103yTlUb2', 'expanded_url': 'http://www.maine.gov/governor', 'display_url': 'maine.gov/governor', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3845, 'friends_count': 20, 'listed_count': 186, 'created_at': 'Tue Jan 25 16:34:47 +0000 2011', 'favourites_count': 0, 'utc_offset': -10800, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1034, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0F294E', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_link_color': '093246', 'profile_sidebar_border_color': '11B3CA', 'profile_sidebar_fill_color': 'F9FEA6', 'profile_text_color': '002038', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.7276041420854877,0.0,[]
