,contributors,coordinates,created_at,entities,extended_entities,favorite_count,favorited,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,retweeted,retweeted_status,source,text,truncated,user,preds,w_preds,pos_proba,w_pos_proba,hashtags
161,,,Tue Aug 22 17:50:05 +0000 2017,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/n1L3mKCshO', 'expanded_url': 'https://www.facebook.com/RepMichaelCapuano/posts/1395238617197250', 'display_url': 'facebook.com/RepMichaelCapu…', 'indices': [53, 76]}]}",,19,False,,900052467785891840,900052467785891840,,,,,,False,en,,False,,,,11,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",My thoughts on President Trump's Afghanistan speech: https://t.co/n1L3mKCshO,False,"{'id': 747806211983179776, 'id_str': '747806211983179776', 'name': 'Rep. Michael Capuano', 'screen_name': 'RepMikeCapuano', 'location': 'Somerville, MA', 'description': ""Representing MA's 7th District in the U.S. House of Representatives; former Mayor of Somerville. https://t.co/W9wgyLij84"", 'url': 'https://t.co/3ljoXJRbEf', 'entities': {'url': {'urls': [{'url': 'https://t.co/3ljoXJRbEf', 'expanded_url': 'http://capuano.house.gov', 'display_url': 'capuano.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/W9wgyLij84', 'expanded_url': 'https://www.facebook.com/RepMichaelCapuano/', 'display_url': 'facebook.com/RepMichaelCapu…', 'indices': [97, 120]}]}}, 'protected': False, 'followers_count': 8817, 'friends_count': 189, 'listed_count': 283, 'created_at': 'Tue Jun 28 14:57:49 +0000 2016', 'favourites_count': 29, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 376, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/747806211983179776/1467140418', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,19,0.5376942924231753,10.216191556040332,[]
162,,,Sat Aug 19 19:41:42 +0000 2017,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,432,False,,898993396928217088,898993396928217088,,,,,,False,en,,,,,,116,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","100 haters surrounded by 20,000 peaceful tolerants. All protected by reasonable police. Another reason I'm proud of Mass!",False,"{'id': 747806211983179776, 'id_str': '747806211983179776', 'name': 'Rep. Michael Capuano', 'screen_name': 'RepMikeCapuano', 'location': 'Somerville, MA', 'description': ""Representing MA's 7th District in the U.S. House of Representatives; former Mayor of Somerville. https://t.co/W9wgyLij84"", 'url': 'https://t.co/3ljoXJRbEf', 'entities': {'url': {'urls': [{'url': 'https://t.co/3ljoXJRbEf', 'expanded_url': 'http://capuano.house.gov', 'display_url': 'capuano.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/W9wgyLij84', 'expanded_url': 'https://www.facebook.com/RepMichaelCapuano/', 'display_url': 'facebook.com/RepMichaelCapu…', 'indices': [97, 120]}]}}, 'protected': False, 'followers_count': 8817, 'friends_count': 189, 'listed_count': 283, 'created_at': 'Tue Jun 28 14:57:49 +0000 2016', 'favourites_count': 29, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 376, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/747806211983179776/1467140418', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,432,0.9544875582111445,412.33862514721443,[]
163,,,Sat Aug 19 12:54:00 +0000 2017,"{'hashtags': [{'text': 'Charlottesviille', 'indices': [0, 17]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/svN9aJyYum', 'expanded_url': 'http://bit.ly/2waZxTC', 'display_url': 'bit.ly/2waZxTC', 'indices': [51, 74]}]}",,14,False,,898890795494785024,898890795494785024,,,,,,False,en,,False,,,,5,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",#Charlottesviille and my week around the district: https://t.co/svN9aJyYum,False,"{'id': 747806211983179776, 'id_str': '747806211983179776', 'name': 'Rep. Michael Capuano', 'screen_name': 'RepMikeCapuano', 'location': 'Somerville, MA', 'description': ""Representing MA's 7th District in the U.S. House of Representatives; former Mayor of Somerville. https://t.co/W9wgyLij84"", 'url': 'https://t.co/3ljoXJRbEf', 'entities': {'url': {'urls': [{'url': 'https://t.co/3ljoXJRbEf', 'expanded_url': 'http://capuano.house.gov', 'display_url': 'capuano.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/W9wgyLij84', 'expanded_url': 'https://www.facebook.com/RepMichaelCapuano/', 'display_url': 'facebook.com/RepMichaelCapu…', 'indices': [97, 120]}]}}, 'protected': False, 'followers_count': 8817, 'friends_count': 189, 'listed_count': 283, 'created_at': 'Tue Jun 28 14:57:49 +0000 2016', 'favourites_count': 29, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 376, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/747806211983179776/1467140418', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,14,0.7131468393983224,9.984055751576513,['Charlottesviille']
164,,,Fri Aug 18 18:19:48 +0000 2017,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,85,False,,898610394331136001,898610394331136001,,,,,,False,en,,,,,,18,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Don’t be fooled, though.  This changes nothing for the Trump Administration.",False,"{'id': 747806211983179776, 'id_str': '747806211983179776', 'name': 'Rep. Michael Capuano', 'screen_name': 'RepMikeCapuano', 'location': 'Somerville, MA', 'description': ""Representing MA's 7th District in the U.S. House of Representatives; former Mayor of Somerville. https://t.co/W9wgyLij84"", 'url': 'https://t.co/3ljoXJRbEf', 'entities': {'url': {'urls': [{'url': 'https://t.co/3ljoXJRbEf', 'expanded_url': 'http://capuano.house.gov', 'display_url': 'capuano.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/W9wgyLij84', 'expanded_url': 'https://www.facebook.com/RepMichaelCapuano/', 'display_url': 'facebook.com/RepMichaelCapu…', 'indices': [97, 120]}]}}, 'protected': False, 'followers_count': 8817, 'friends_count': 189, 'listed_count': 283, 'created_at': 'Tue Jun 28 14:57:49 +0000 2016', 'favourites_count': 29, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 376, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/747806211983179776/1467140418', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",0,0,0.3849686455470356,32.72233487149803,[]
165,,,Fri Aug 18 18:19:38 +0000 2017,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,39,False,,898610354879569920,898610354879569920,,,,,,False,en,,,,,,5,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Espoused hate, prejudice, intolerance.  Should be no place for that in America, let alone the WH.",False,"{'id': 747806211983179776, 'id_str': '747806211983179776', 'name': 'Rep. Michael Capuano', 'screen_name': 'RepMikeCapuano', 'location': 'Somerville, MA', 'description': ""Representing MA's 7th District in the U.S. House of Representatives; former Mayor of Somerville. https://t.co/W9wgyLij84"", 'url': 'https://t.co/3ljoXJRbEf', 'entities': {'url': {'urls': [{'url': 'https://t.co/3ljoXJRbEf', 'expanded_url': 'http://capuano.house.gov', 'display_url': 'capuano.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/W9wgyLij84', 'expanded_url': 'https://www.facebook.com/RepMichaelCapuano/', 'display_url': 'facebook.com/RepMichaelCapu…', 'indices': [97, 120]}]}}, 'protected': False, 'followers_count': 8817, 'friends_count': 189, 'listed_count': 283, 'created_at': 'Tue Jun 28 14:57:49 +0000 2016', 'favourites_count': 29, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 376, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/747806211983179776/1467140418', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,39,0.6537810597227569,25.49746132918752,[]
166,,,Fri Aug 18 18:19:23 +0000 2017,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,81,False,,898610290354380804,898610290354380804,,,,,,False,en,,,,,,12,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Steve Bannon didn’t belong in the White House.  Glad he is out.,False,"{'id': 747806211983179776, 'id_str': '747806211983179776', 'name': 'Rep. Michael Capuano', 'screen_name': 'RepMikeCapuano', 'location': 'Somerville, MA', 'description': ""Representing MA's 7th District in the U.S. House of Representatives; former Mayor of Somerville. https://t.co/W9wgyLij84"", 'url': 'https://t.co/3ljoXJRbEf', 'entities': {'url': {'urls': [{'url': 'https://t.co/3ljoXJRbEf', 'expanded_url': 'http://capuano.house.gov', 'display_url': 'capuano.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/W9wgyLij84', 'expanded_url': 'https://www.facebook.com/RepMichaelCapuano/', 'display_url': 'facebook.com/RepMichaelCapu…', 'indices': [97, 120]}]}}, 'protected': False, 'followers_count': 8817, 'friends_count': 189, 'listed_count': 283, 'created_at': 'Tue Jun 28 14:57:49 +0000 2016', 'favourites_count': 29, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 376, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/747806211983179776/1467140418', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,81,0.5226885711042532,42.33777425944451,[]
167,,,Fri Aug 18 13:27:59 +0000 2017,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,45,False,,898536957554417664,898536957554417664,,,,,,False,en,,,,,,4,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Deeply saddened by attacks in Spain that left many innocents dead and wounded.  The victims and their families are in my thoughts.,False,"{'id': 747806211983179776, 'id_str': '747806211983179776', 'name': 'Rep. Michael Capuano', 'screen_name': 'RepMikeCapuano', 'location': 'Somerville, MA', 'description': ""Representing MA's 7th District in the U.S. House of Representatives; former Mayor of Somerville. https://t.co/W9wgyLij84"", 'url': 'https://t.co/3ljoXJRbEf', 'entities': {'url': {'urls': [{'url': 'https://t.co/3ljoXJRbEf', 'expanded_url': 'http://capuano.house.gov', 'display_url': 'capuano.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/W9wgyLij84', 'expanded_url': 'https://www.facebook.com/RepMichaelCapuano/', 'display_url': 'facebook.com/RepMichaelCapu…', 'indices': [97, 120]}]}}, 'protected': False, 'followers_count': 8817, 'friends_count': 189, 'listed_count': 283, 'created_at': 'Tue Jun 28 14:57:49 +0000 2016', 'favourites_count': 29, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 376, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/747806211983179776/1467140418', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",0,0,0.01480007248193804,0.6660032616872118,[]
168,,,Fri Aug 18 00:07:40 +0000 2017,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/lJzpkHMWKz', 'expanded_url': 'https://www.facebook.com/RepMichaelCapuano/posts/1390965710957874', 'display_url': 'facebook.com/RepMichaelCapu…', 'indices': [97, 120]}]}",,37,False,,898335550083522565,898335550083522565,,,,,,False,en,,False,,,,11,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",My thoughts on using the racial divide as a political strategy and on Censuring President Trump. https://t.co/lJzpkHMWKz,False,"{'id': 747806211983179776, 'id_str': '747806211983179776', 'name': 'Rep. Michael Capuano', 'screen_name': 'RepMikeCapuano', 'location': 'Somerville, MA', 'description': ""Representing MA's 7th District in the U.S. House of Representatives; former Mayor of Somerville. https://t.co/W9wgyLij84"", 'url': 'https://t.co/3ljoXJRbEf', 'entities': {'url': {'urls': [{'url': 'https://t.co/3ljoXJRbEf', 'expanded_url': 'http://capuano.house.gov', 'display_url': 'capuano.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/W9wgyLij84', 'expanded_url': 'https://www.facebook.com/RepMichaelCapuano/', 'display_url': 'facebook.com/RepMichaelCapu…', 'indices': [97, 120]}]}}, 'protected': False, 'followers_count': 8817, 'friends_count': 189, 'listed_count': 283, 'created_at': 'Tue Jun 28 14:57:49 +0000 2016', 'favourites_count': 29, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 376, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/747806211983179776/1467140418', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,37,0.6928333065141005,25.634832341021717,[]
169,,,Wed Aug 16 19:26:24 +0000 2017,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/yG38oaHQeG', 'expanded_url': 'https://www.facebook.com/RepMichaelCapuano/posts/1389129624474816', 'display_url': 'facebook.com/RepMichaelCapu…', 'indices': [117, 140]}]}",,42,False,,897902382813765632,897902382813765632,,,,,,False,en,,False,,,,25,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Shocking DOJ is demanding the IP addresses for 1.3M who visited website to organize protests of Trump’s Inauguration https://t.co/yG38oaHQeG,False,"{'id': 747806211983179776, 'id_str': '747806211983179776', 'name': 'Rep. Michael Capuano', 'screen_name': 'RepMikeCapuano', 'location': 'Somerville, MA', 'description': ""Representing MA's 7th District in the U.S. House of Representatives; former Mayor of Somerville. https://t.co/W9wgyLij84"", 'url': 'https://t.co/3ljoXJRbEf', 'entities': {'url': {'urls': [{'url': 'https://t.co/3ljoXJRbEf', 'expanded_url': 'http://capuano.house.gov', 'display_url': 'capuano.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/W9wgyLij84', 'expanded_url': 'https://www.facebook.com/RepMichaelCapuano/', 'display_url': 'facebook.com/RepMichaelCapu…', 'indices': [97, 120]}]}}, 'protected': False, 'followers_count': 8817, 'friends_count': 189, 'listed_count': 283, 'created_at': 'Tue Jun 28 14:57:49 +0000 2016', 'favourites_count': 29, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 376, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/747806211983179776/1467140418', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,42,0.7148397387233065,30.023269026378873,[]
170,,,Wed Aug 16 18:15:06 +0000 2017,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,96,False,,897884437471526912,897884437471526912,,,,,,False,en,,,,,,15,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Congrats to those business leaders who finally walked away from the divisiveness coming from the President and the hate it encourages.,False,"{'id': 747806211983179776, 'id_str': '747806211983179776', 'name': 'Rep. Michael Capuano', 'screen_name': 'RepMikeCapuano', 'location': 'Somerville, MA', 'description': ""Representing MA's 7th District in the U.S. House of Representatives; former Mayor of Somerville. https://t.co/W9wgyLij84"", 'url': 'https://t.co/3ljoXJRbEf', 'entities': {'url': {'urls': [{'url': 'https://t.co/3ljoXJRbEf', 'expanded_url': 'http://capuano.house.gov', 'display_url': 'capuano.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/W9wgyLij84', 'expanded_url': 'https://www.facebook.com/RepMichaelCapuano/', 'display_url': 'facebook.com/RepMichaelCapu…', 'indices': [97, 120]}]}}, 'protected': False, 'followers_count': 8817, 'friends_count': 189, 'listed_count': 283, 'created_at': 'Tue Jun 28 14:57:49 +0000 2016', 'favourites_count': 29, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 376, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/747806211983179776/1467140418', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,96,0.7413275488434836,71.16744468897443,[]
171,,,Sun Aug 13 12:46:48 +0000 2017,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,64,False,,896714656051494912,896714656051494912,,,,,,False,en,,,,,,9,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","For me, I choose peace, tolerance, and equality for all.",False,"{'id': 747806211983179776, 'id_str': '747806211983179776', 'name': 'Rep. Michael Capuano', 'screen_name': 'RepMikeCapuano', 'location': 'Somerville, MA', 'description': ""Representing MA's 7th District in the U.S. House of Representatives; former Mayor of Somerville. https://t.co/W9wgyLij84"", 'url': 'https://t.co/3ljoXJRbEf', 'entities': {'url': {'urls': [{'url': 'https://t.co/3ljoXJRbEf', 'expanded_url': 'http://capuano.house.gov', 'display_url': 'capuano.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/W9wgyLij84', 'expanded_url': 'https://www.facebook.com/RepMichaelCapuano/', 'display_url': 'facebook.com/RepMichaelCapu…', 'indices': [97, 120]}]}}, 'protected': False, 'followers_count': 8817, 'friends_count': 189, 'listed_count': 283, 'created_at': 'Tue Jun 28 14:57:49 +0000 2016', 'favourites_count': 29, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 376, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/747806211983179776/1467140418', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,64,0.5540899899305818,35.461759355557234,[]
172,,,Sun Aug 13 12:46:03 +0000 2017,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,172,False,,896714464732565504,896714464732565504,,,,,,False,en,,,,,,56,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We can’t let white supremacists define our country. America must stand up - either we live together in peace or perish together in hate.,False,"{'id': 747806211983179776, 'id_str': '747806211983179776', 'name': 'Rep. Michael Capuano', 'screen_name': 'RepMikeCapuano', 'location': 'Somerville, MA', 'description': ""Representing MA's 7th District in the U.S. House of Representatives; former Mayor of Somerville. https://t.co/W9wgyLij84"", 'url': 'https://t.co/3ljoXJRbEf', 'entities': {'url': {'urls': [{'url': 'https://t.co/3ljoXJRbEf', 'expanded_url': 'http://capuano.house.gov', 'display_url': 'capuano.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/W9wgyLij84', 'expanded_url': 'https://www.facebook.com/RepMichaelCapuano/', 'display_url': 'facebook.com/RepMichaelCapu…', 'indices': [97, 120]}]}}, 'protected': False, 'followers_count': 8817, 'friends_count': 189, 'listed_count': 283, 'created_at': 'Tue Jun 28 14:57:49 +0000 2016', 'favourites_count': 29, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 376, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/747806211983179776/1467140418', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,172,0.7345037615905752,126.33464699357893,[]
